year,make,model,vehicle_class,combMPG,cylinders,displacement,drive,tran_type,fuel_type,co2
1993,38,2338,10,15.5,6,4.3,1,0,8,592.4666666666667
1985,21,2157,6,21.5,4,2.5,3,1,8,423.19047619047615
1993,38,2338,10,15.5,6,4.3,1,1,8,592.4666666666667
1993,38,2338,10,16.0,6,4.3,1,1,8,555.4375
1993,38,2338,10,14.5,8,5.0,1,0,8,634.7857142857142
1993,38,2338,10,14.0,8,5.0,1,1,8,683.6153846153846
1993,38,2338,10,13.5,8,5.7,1,0,8,683.6153846153846
1993,38,2338,10,13.5,8,5.7,1,1,8,683.6153846153846
1993,38,2338,10,12.5,8,5.7,1,1,8,740.5833333333335
1993,38,2338,10,17.5,8,6.2,1,0,1,598.8235294117648
1993,38,2339,10,15.5,6,4.3,1,0,8,592.4666666666667
1993,38,2339,10,15.0,6,4.3,1,1,8,634.7857142857142
1985,21,2157,6,22.5,4,2.5,3,1,8,403.95454545454544
1993,38,2339,10,15.5,6,4.3,1,1,8,592.4666666666667
1993,38,2339,10,14.5,8,5.0,1,0,8,634.7857142857142
1993,38,2339,10,13.5,8,5.0,1,1,8,683.6153846153846
1993,38,2339,10,13.5,8,5.7,1,0,8,683.6153846153846
1993,38,2339,10,13.5,8,5.7,1,1,8,683.6153846153846
1993,38,2339,10,12.5,8,5.7,1,1,8,740.5833333333335
1993,38,2339,10,17.5,8,6.2,1,0,1,598.8235294117648
1993,38,2400,10,17.5,6,4.3,1,0,6,555.4375
1993,38,2400,10,17.0,6,4.3,1,0,8,555.4375
1993,38,2400,10,17.5,6,4.3,1,1,8,555.4375
1985,28,938,7,34.0,4,1.5,2,1,8,261.38235294117646
1985,21,2157,6,19.0,6,2.8,3,0,8,493.72222222222223
1993,52,1978,10,17.0,4,2.6,1,1,8,522.7647058823529
1993,52,1978,10,15.5,6,3.1,1,1,8,592.4666666666667
1993,79,2566,10,17.5,4,2.4,1,0,8,522.7647058823529
1993,79,2566,10,18.5,4,2.4,1,1,8,493.72222222222223
1993,79,2566,10,17.5,6,3.0,1,1,8,522.7647058823529
1993,73,648,10,17.0,4,2.6,1,0,8,522.7647058823529
1993,73,648,10,17.5,4,2.6,1,1,8,522.7647058823529
1993,119,2569,10,17.0,4,2.4,1,0,8,522.7647058823529
1993,119,2569,10,18.5,4,2.4,1,1,8,493.72222222222223
1993,119,2569,10,14.0,6,3.0,1,0,8,683.6153846153846
1985,21,2157,6,19.5,6,2.8,3,1,8,467.73684210526324
1993,119,2569,10,14.5,6,3.0,1,0,8,634.7857142857142
1993,119,2569,10,15.5,6,3.0,1,1,8,592.4666666666667
1993,21,603,11,17.0,6,4.3,1,0,6,555.4375
1993,21,603,11,18.0,6,4.3,3,0,6,522.7647058823529
1993,21,603,11,17.5,6,4.3,3,0,8,522.7647058823529
1993,21,1381,11,17.5,6,4.3,3,0,8,522.7647058823529
1993,21,1381,11,15.0,8,5.0,3,0,8,592.4666666666667
1993,21,1381,11,15.0,8,5.7,3,0,8,634.7857142857142
1993,21,1392,11,17.5,6,4.3,3,0,8,555.4375
1993,21,1392,11,15.5,8,5.7,3,0,8,634.7857142857142
1985,21,2157,6,18.5,6,2.8,3,1,8,493.72222222222223
1993,28,631,11,14.5,6,3.9,3,0,8,634.7857142857142
1993,28,631,11,15.0,6,3.9,3,0,8,592.4666666666667
1993,28,631,11,14.5,6,3.9,3,1,8,634.7857142857142
1993,28,631,11,12.0,8,5.2,3,0,8,740.5833333333335
1993,28,631,11,13.5,8,5.2,3,0,8,683.6153846153846
1993,28,631,11,13.0,8,5.9,3,0,8,683.6153846153846
1993,28,651,11,15.0,6,3.9,3,0,8,634.7857142857142
1993,28,651,11,13.5,8,5.2,3,0,8,683.6153846153846
1993,28,651,11,12.5,8,5.9,3,0,8,740.5833333333335
1993,37,564,11,19.0,6,3.0,3,0,8,493.72222222222223
1985,28,497,6,11.5,8,5.2,3,0,8,807.9090909090909
1993,37,564,11,20.0,6,3.0,3,1,8,467.73684210526324
1993,37,564,11,17.5,6,4.0,3,0,8,522.7647058823529
1993,37,564,11,17.5,6,4.0,1,0,8,522.7647058823529
1993,37,1117,11,14.0,6,4.9,3,0,8,634.7857142857142
1993,37,1117,11,15.0,6,4.9,3,0,8,592.4666666666667
1993,37,1117,11,14.5,8,5.0,3,0,8,634.7857142857142
1993,37,1117,11,14.5,8,5.0,3,0,8,634.7857142857142
1993,37,1117,11,13.0,8,5.8,3,0,8,740.5833333333335
1993,37,1120,11,13.0,6,4.9,3,0,8,683.6153846153846
1993,37,1120,11,14.5,6,4.9,3,0,8,634.7857142857142
1985,28,497,6,12.0,8,5.2,3,0,8,740.5833333333335
1993,37,1120,11,12.0,8,5.8,3,0,8,807.9090909090909
1993,38,2640,11,17.5,6,4.3,3,0,8,522.7647058823529
1993,38,2640,11,15.0,8,5.0,3,0,8,592.4666666666667
1993,38,2640,11,15.0,8,5.7,3,0,8,634.7857142857142
1993,38,2641,11,17.5,6,4.3,3,0,8,522.7647058823529
1993,38,2641,11,15.5,8,5.7,3,0,8,634.7857142857142
1993,38,2270,11,17.0,6,4.3,1,0,6,555.4375
1993,38,2270,11,18.0,6,4.3,3,0,6,522.7647058823529
1993,38,2270,11,17.5,6,4.3,3,0,8,522.7647058823529
1993,21,603,11,16.0,6,4.3,1,0,6,592.4666666666667
1985,28,497,6,13.5,8,5.2,3,0,8,683.6153846153846
1993,21,603,11,16.5,6,4.3,3,0,6,555.4375
1993,21,603,11,17.5,6,4.3,3,0,8,522.7647058823529
1993,21,2422,11,15.5,6,4.3,3,0,8,592.4666666666667
1993,21,2422,11,14.0,8,5.0,3,0,8,683.6153846153846
1993,21,2422,11,13.5,8,5.7,3,0,8,683.6153846153846
1993,21,2423,11,13.5,8,5.7,3,0,8,683.6153846153846
1993,28,632,11,14.0,6,3.9,3,0,8,634.7857142857142
1993,28,632,11,14.5,6,3.9,3,0,8,634.7857142857142
1993,28,632,11,14.5,6,3.9,3,1,8,634.7857142857142
1993,28,632,11,12.0,8,5.2,3,0,8,740.5833333333335
1985,28,497,6,11.0,8,5.9,3,0,8,807.9090909090909
1993,28,632,11,13.5,8,5.2,3,0,8,683.6153846153846
1993,28,632,11,12.5,8,5.9,3,0,8,740.5833333333335
1993,28,652,11,12.5,8,5.2,3,0,8,740.5833333333335
1993,28,652,11,11.5,8,5.9,3,0,8,740.5833333333335
1993,37,565,11,18.0,6,3.0,3,0,8,522.7647058823529
1993,37,565,11,18.5,6,3.0,3,1,8,522.7647058823529
1993,37,565,11,17.5,6,4.0,3,0,8,522.7647058823529
1993,37,565,11,16.0,6,4.0,1,0,8,555.4375
1993,37,1116,11,14.5,6,4.9,3,0,8,634.7857142857142
1993,37,1116,11,14.0,8,5.0,3,0,8,634.7857142857142
1985,28,833,6,17.5,4,2.2,2,0,8,522.7647058823529
1993,37,1116,11,13.0,8,5.0,3,0,8,683.6153846153846
1993,37,1116,11,12.0,8,5.8,3,0,8,740.5833333333335
1993,38,2092,11,15.5,6,4.3,3,0,8,592.4666666666667
1993,38,2092,11,14.0,8,5.0,3,0,8,683.6153846153846
1993,38,2092,11,13.5,8,5.7,3,0,8,683.6153846153846
1993,38,2093,11,13.5,8,5.7,3,0,8,683.6153846153846
1993,38,2270,11,16.0,6,4.3,1,0,6,592.4666666666667
1993,38,2270,11,16.5,6,4.3,3,0,6,555.4375
1993,38,2270,11,17.5,6,4.3,3,0,8,522.7647058823529
1993,119,1995,11,17.5,4,2.4,3,0,8,522.7647058823529
1985,28,833,6,18.5,4,2.2,2,0,8,493.72222222222223
1993,119,1995,11,18.0,4,2.4,3,1,8,493.72222222222223
1993,119,1996,11,17.0,4,2.4,1,0,8,522.7647058823529
1993,124,1231,11,16.5,5,2.5,2,0,8,555.4375
1993,124,1231,11,17.5,5,2.5,2,1,8,522.7647058823529
1993,21,1715,6,18.5,6,3.1,2,0,8,493.72222222222223
1993,21,1715,6,19.0,6,3.8,2,0,8,493.72222222222223
1993,21,2454,6,13.5,8,5.7,3,0,8,683.6153846153846
1993,21,2157,6,18.5,6,4.3,3,0,6,493.72222222222223
1993,21,2157,6,19.0,6,4.3,3,1,8,493.72222222222223
1993,82,1967,6,17.0,6,3.0,3,0,8,555.4375
1985,28,833,6,23.5,4,2.2,2,1,8,386.39130434782606
1993,82,1967,6,15.5,6,3.0,3,1,8,592.4666666666667
1993,82,2044,6,18.5,6,3.0,2,0,8,493.72222222222223
1993,22,2540,6,19.0,6,3.3,2,0,8,493.72222222222223
1993,28,830,6,21.0,4,2.5,2,0,8,444.35
1993,28,830,6,23.0,4,2.5,2,1,8,423.19047619047615
1993,28,830,6,19.5,6,3.0,2,0,8,467.73684210526324
1993,28,830,6,19.0,6,3.3,2,0,8,493.72222222222223
1993,28,831,6,21.0,4,2.5,2,0,8,444.35
1993,28,831,6,23.0,4,2.5,2,1,8,423.19047619047615
1993,28,831,6,19.5,6,3.0,2,0,8,467.73684210526324
1985,28,938,7,31.0,4,1.5,2,1,8,296.23333333333335
1985,28,833,6,23.5,4,2.2,2,1,8,386.39130434782606
1993,28,831,6,19.0,6,3.3,2,0,8,493.72222222222223
1993,28,2099,6,13.5,8,5.2,3,0,8,683.6153846153846
1993,28,2099,6,13.0,8,5.9,3,0,8,683.6153846153846
1993,56,895,6,20.0,4,2.5,3,1,8,467.73684210526324
1993,56,895,6,16.5,6,4.0,3,0,8,555.4375
1993,56,895,6,17.5,6,4.0,3,1,8,522.7647058823529
1993,37,1240,6,17.5,6,4.0,3,0,8,522.7647058823529
1993,37,1240,6,19.0,6,4.0,3,1,8,493.72222222222223
1993,77,2662,6,18.5,6,3.0,2,0,8,493.72222222222223
1993,77,2663,6,18.5,6,3.0,2,0,8,493.72222222222223
1985,28,833,6,21.5,4,2.2,2,1,8,423.19047619047615
1993,41,2546,6,21.0,4,1.6,3,0,8,423.19047619047615
1993,41,2546,6,23.0,4,1.6,3,1,8,386.39130434782606
1993,38,2454,6,13.5,8,5.7,3,0,8,683.6153846153846
1993,38,1591,6,18.5,6,4.3,3,0,6,493.72222222222223
1993,38,1591,6,19.0,6,4.3,3,1,8,493.72222222222223
1993,52,585,6,17.5,4,2.3,3,1,8,522.7647058823529
1993,52,585,6,17.0,4,2.6,3,0,8,522.7647058823529
1993,52,585,6,17.0,4,2.6,3,1,8,522.7647058823529
1993,52,2145,6,18.0,4,2.6,3,1,8,522.7647058823529
1993,73,1790,6,19.0,4,2.6,3,0,8,493.72222222222223
1985,28,833,6,21.5,4,2.2,2,1,8,444.35
1993,73,1790,6,17.5,6,3.0,3,0,8,522.7647058823529
1993,93,2553,6,18.5,6,3.1,2,0,8,493.72222222222223
1993,93,2553,6,19.0,6,3.8,2,0,8,493.72222222222223
1993,92,2676,6,21.0,4,2.5,2,0,8,444.35
1993,92,2676,6,23.0,4,2.5,2,1,8,423.19047619047615
1993,92,2676,6,19.5,6,3.0,2,0,8,467.73684210526324
1993,92,2676,6,19.0,6,3.3,2,0,8,493.72222222222223
1993,115,2276,6,25.0,4,1.3,3,1,8,355.48
1993,115,2334,6,22.5,4,1.6,3,1,8,403.95454545454544
1993,115,2334,6,22.0,4,1.6,3,1,8,423.19047619047615
1985,28,833,6,18.0,4,2.6,2,0,8,522.7647058823529
1993,115,2332,6,21.0,4,1.6,3,0,8,423.19047619047615
1993,115,2332,6,23.0,4,1.6,3,1,8,386.39130434782606
1993,83,2356,6,18.5,6,3.1,2,0,8,493.72222222222223
1993,83,2356,6,19.0,6,3.8,2,0,8,493.72222222222223
1993,119,228,6,17.0,6,3.0,3,0,8,522.7647058823529
1993,21,680,6,13.0,8,5.7,1,0,8,683.6153846153846
1993,21,680,6,13.5,8,5.7,1,1,8,683.6153846153846
1993,21,2454,6,13.0,8,5.7,1,0,8,740.5833333333335
1993,21,2157,6,17.5,6,4.3,1,0,6,555.4375
1993,21,2157,6,17.5,6,4.3,1,1,8,555.4375
1985,29,1376,6,18.0,8,4.1,2,0,8,522.7647058823529
1993,82,1967,6,15.5,6,3.0,1,0,8,592.4666666666667
1993,82,1967,6,15.5,6,3.0,1,1,8,592.4666666666667
1993,22,2540,6,17.5,6,3.3,1,0,8,522.7647058823529
1993,28,831,6,17.5,6,3.3,1,0,8,522.7647058823529
1993,28,2099,6,13.0,8,5.2,1,0,8,740.5833333333335
1993,28,2099,6,12.0,8,5.9,1,0,8,740.5833333333335
1993,56,895,6,18.5,4,2.5,1,1,8,493.72222222222223
1993,56,895,6,16.0,6,4.0,1,0,8,592.4666666666667
1993,56,895,6,16.5,6,4.0,1,1,8,555.4375
1993,56,1499,6,16.0,6,4.0,1,0,8,592.4666666666667
1985,38,707,6,14.0,8,5.0,3,0,8,634.7857142857142
1993,56,1499,6,16.0,6,4.0,1,0,8,592.4666666666667
1993,56,1499,6,17.5,6,4.0,1,1,8,555.4375
1993,56,1499,6,17.5,6,4.0,1,1,8,555.4375
1993,56,1499,6,14.5,8,5.2,1,0,8,634.7857142857142
1993,56,2715,6,17.5,4,2.5,1,1,8,522.7647058823529
1993,56,2715,6,14.5,6,4.0,1,0,8,634.7857142857142
1993,56,2715,6,16.5,6,4.0,1,1,8,555.4375
1993,37,692,6,14.5,8,5.0,1,0,8,634.7857142857142
1993,37,692,6,14.0,8,5.0,1,1,8,683.6153846153846
1993,37,692,6,13.0,8,5.8,1,0,8,740.5833333333335
1985,38,707,6,13.5,8,5.7,3,0,8,683.6153846153846
1993,37,1240,6,16.0,6,4.0,1,0,8,555.4375
1993,37,1240,6,17.5,6,4.0,1,1,8,522.7647058823529
1993,41,2546,6,21.0,4,1.6,1,0,8,423.19047619047615
1993,41,2546,6,23.0,4,1.6,1,1,8,386.39130434782606
1993,41,2545,6,21.0,4,1.6,1,0,8,423.19047619047615
1993,41,2545,6,23.0,4,1.6,1,1,8,386.39130434782606
1993,38,1591,6,17.5,6,4.3,1,0,6,555.4375
1993,38,1591,6,17.5,6,4.3,1,1,8,555.4375
1993,38,2454,6,13.0,8,5.7,1,0,8,740.5833333333335
1993,38,2818,6,13.0,8,5.7,1,0,8,683.6153846153846
1985,38,707,6,18.5,8,6.2,3,0,1,565.5555555555555
1993,38,2818,6,13.5,8,5.7,1,1,8,683.6153846153846
1993,52,585,6,18.0,4,2.6,1,1,8,522.7647058823529
1993,52,2565,6,15.5,6,3.2,1,0,8,592.4666666666667
1993,52,2565,6,15.5,6,3.2,1,0,8,592.4666666666667
1993,52,2565,6,14.5,6,3.2,1,1,8,634.7857142857142
1993,52,2565,6,15.5,6,3.2,1,1,8,555.4375
1993,63,1088,6,10.0,8,3.9,1,1,6,888.7
1993,63,2103,6,12.5,8,3.9,1,0,6,740.5833333333335
1993,63,2105,6,12.5,8,4.3,1,0,6,740.5833333333335
1993,79,1849,6,15.5,6,3.0,1,0,8,592.4666666666667
1985,38,2162,6,21.0,4,2.5,3,0,8,444.35
1993,79,1849,6,15.5,6,3.0,1,1,8,592.4666666666667
1993,73,1790,6,15.5,6,3.0,1,0,8,592.4666666666667
1993,73,1881,6,17.5,6,4.0,3,0,8,522.7647058823529
1993,73,1881,6,18.5,6,4.0,3,1,8,493.72222222222223
1993,73,1881,6,16.0,6,4.0,1,0,8,555.4375
1993,73,1881,6,18.5,6,4.0,1,1,8,493.72222222222223
1993,85,1956,6,15.0,6,4.3,1,0,6,634.7857142857142
1993,92,2676,6,17.5,6,3.3,1,0,8,522.7647058823529
1993,113,1708,6,20.5,4,1.8,1,0,8,444.35
1993,113,1708,6,23.5,4,1.8,1,1,8,386.39130434782606
1985,38,2162,6,21.5,4,2.5,3,1,8,423.19047619047615
1993,113,1710,6,19.5,4,1.8,1,0,8,444.35
1993,113,1710,6,23.5,4,1.8,1,1,8,386.39130434782606
1993,115,2279,6,25.0,4,1.3,1,1,8,355.48
1993,115,2334,6,21.0,4,1.6,1,0,8,423.19047619047615
1993,115,2334,6,21.5,4,1.6,1,0,8,423.19047619047615
1993,115,2334,6,21.5,4,1.6,1,0,8,423.19047619047615
1993,115,2334,6,22.0,4,1.6,1,1,8,423.19047619047615
1993,115,2334,6,23.0,4,1.6,1,1,8,386.39130434782606
1993,115,2334,6,22.5,4,1.6,1,1,8,403.95454545454544
1993,115,2335,6,21.0,4,1.6,1,0,8,423.19047619047615
1985,28,938,7,22.5,4,1.6,2,0,6,403.95454545454544
1985,38,2162,6,22.5,4,2.5,3,1,8,403.95454545454544
1993,115,2335,6,23.0,4,1.6,1,1,8,386.39130434782606
1993,83,690,6,17.0,6,4.3,1,0,6,555.4375
1993,119,1670,6,12.5,6,4.5,1,0,8,740.5833333333335
1993,119,228,6,17.0,4,2.4,1,0,8,522.7647058823529
1993,119,228,6,18.5,4,2.4,1,1,8,493.72222222222223
1993,119,228,6,13.5,6,3.0,1,0,8,683.6153846153846
1993,119,228,6,15.0,6,3.0,1,1,8,634.7857142857142
1993,20,943,6,18.0,8,4.9,2,0,6,555.4375
1993,21,928,6,19.0,8,5.7,3,0,8,522.7647058823529
1993,21,1988,6,15.0,4,2.5,3,0,8,592.4666666666667
1985,38,2162,6,19.0,6,2.8,3,0,8,493.72222222222223
1993,28,1079,6,12.0,6,3.9,3,0,8,740.5833333333335
1993,28,1079,6,12.0,6,3.9,3,1,8,740.5833333333335
1993,28,1079,6,13.5,8,5.2,3,0,8,683.6153846153846
1993,28,1056,6,12.5,8,5.9,3,0,8,740.5833333333335
1993,17,928,6,19.0,8,5.7,3,0,8,522.7647058823529
1993,119,802,6,10.0,6,3.0,3,0,8,888.7
1993,119,802,6,10.5,6,3.0,3,1,8,807.9090909090909
1994,2,1868,1,19.0,6,3.0,3,0,6,493.72222222222223
1994,2,1868,1,19.5,6,3.0,3,1,6,467.73684210526324
1994,3,2416,1,23.0,4,2.0,3,1,6,403.95454545454544
1985,38,2162,6,19.5,6,2.8,3,1,8,467.73684210526324
1994,21,1015,1,19.0,8,5.7,3,1,6,493.72222222222223
1994,21,1015,1,18.5,8,5.7,3,0,6,493.72222222222223
1994,21,1015,1,19.5,8,5.7,3,1,6,493.72222222222223
1994,82,108,1,19.0,6,3.0,3,0,6,493.72222222222223
1994,82,108,1,19.0,6,3.0,3,0,6,493.72222222222223
1994,82,108,1,19.0,6,3.0,3,1,6,493.72222222222223
1994,82,108,1,19.0,6,3.0,3,1,6,493.72222222222223
1994,28,2664,1,16.0,10,8.0,3,1,6,592.4666666666667
1994,35,1312,1,14.5,8,3.4,3,1,6,634.7857142857142
1994,35,1312,1,14.0,8,3.4,3,1,6,683.6153846153846
1985,38,2162,6,18.5,6,2.8,3,1,8,493.72222222222223
1994,35,1316,1,12.5,12,4.9,3,1,6,807.9090909090909
1994,45,917,1,29.0,4,1.5,2,0,8,317.39285714285717
1994,45,917,1,33.5,4,1.5,2,1,8,269.3030303030303
1994,45,917,1,26.5,4,1.6,2,0,8,341.8076923076923
1994,45,917,1,28.5,4,1.6,2,1,8,317.39285714285717
1994,45,917,1,25.5,4,1.6,2,1,6,355.48
1994,55,2790,1,16.0,6,4.0,3,0,6,592.4666666666667
1994,68,1226,1,20.0,4,2.2,3,1,6,467.73684210526324
1994,73,1795,1,23.0,4,1.8,3,0,8,403.95454545454544
1994,73,1795,1,22.0,4,1.8,3,1,8,423.19047619047615
1985,44,1629,6,26.5,4,1.6,2,0,1,391.5384615384616
1994,73,2086,1,19.0,2,1.3,3,0,6,493.72222222222223
1994,73,2086,1,19.0,2,1.3,3,1,6,493.72222222222223
1994,76,2226,1,18.5,6,3.2,3,0,6,493.72222222222223
1994,76,2229,1,16.5,8,5.0,3,0,6,555.4375
1994,76,2232,1,13.5,12,6.0,3,0,6,683.6153846153846
1994,94,409,1,18.5,6,3.6,3,0,8,522.7647058823529
1994,94,409,1,19.0,6,3.6,3,1,8,493.72222222222223
1994,94,409,1,17.5,6,3.6,1,1,8,555.4375
1994,94,467,1,19.0,4,3.0,3,0,8,493.72222222222223
1994,94,467,1,19.5,4,3.0,3,1,8,493.72222222222223
1985,44,1629,6,31.0,4,1.6,2,1,1,328.3870967741936
1994,119,1791,1,21.5,4,2.0,3,1,6,444.35
1994,119,1791,1,23.0,4,2.2,3,0,8,403.95454545454544
1994,119,1791,1,22.5,4,2.2,3,1,8,403.95454545454544
1994,6,805,7,20.0,6,2.8,2,0,6,467.73684210526324
1994,10,111,7,22.0,4,1.8,3,0,6,423.19047619047615
1994,10,111,7,24.0,4,1.8,3,1,6,403.95454545454544
1994,10,130,7,22.0,6,2.5,3,0,6,444.35
1994,10,130,7,21.5,6,2.5,3,1,6,444.35
1994,77,824,7,22.0,4,1.6,2,0,8,423.19047619047615
1994,77,824,7,23.5,4,1.6,2,1,8,386.39130434782606
1985,56,898,6,19.0,4,2.5,3,0,8,467.73684210526324
1994,77,824,7,25.0,4,1.6,2,1,8,370.29166666666674
1994,76,1127,7,18.5,6,3.2,3,0,6,493.72222222222223
1994,94,409,7,18.5,6,3.6,3,0,8,522.7647058823529
1994,94,409,7,17.5,6,3.6,1,1,8,555.4375
1994,94,409,7,19.0,6,3.6,3,1,8,493.72222222222223
1994,94,439,7,16.0,6,3.6,3,1,6,634.7857142857142
1994,94,447,7,15.5,8,5.4,3,0,6,592.4666666666667
1994,94,447,7,14.0,8,5.4,3,1,8,683.6153846153846
1994,94,467,7,19.0,4,3.0,3,0,8,493.72222222222223
1994,94,467,7,19.5,4,3.0,3,1,8,493.72222222222223
1985,56,898,6,22.0,4,2.5,3,1,8,403.95454545454544
1994,119,1958,7,26.0,4,1.5,2,0,8,355.48
1994,119,1958,7,27.5,4,1.5,2,1,8,329.1481481481481
1994,119,2472,7,19.5,6,3.0,3,0,6,467.73684210526324
1994,119,2472,7,19.0,6,3.0,3,0,6,493.72222222222223
1994,119,2472,7,19.0,6,3.0,3,1,6,493.72222222222223
1994,119,2472,7,18.5,6,3.0,3,1,6,493.72222222222223
1994,2,1568,7,25.0,4,1.8,2,1,6,370.29166666666674
1994,2,1568,7,25.0,4,1.8,2,0,8,370.29166666666674
1994,2,1568,7,25.5,4,1.8,2,1,8,355.48
1994,6,397,7,19.5,6,2.8,1,1,6,467.73684210526324
1985,56,898,6,20.0,4,2.5,3,1,8,467.73684210526324
1994,10,113,7,23.5,4,1.8,3,0,6,403.95454545454544
1994,10,113,7,22.0,4,1.8,3,0,6,423.19047619047615
1994,10,113,7,23.0,4,1.8,3,1,6,403.95454545454544
1994,10,113,7,24.0,4,1.8,3,1,6,386.39130434782606
1994,10,133,7,22.0,6,2.5,3,0,6,444.35
1994,10,133,7,21.5,6,2.5,3,1,6,444.35
1994,10,374,7,14.0,12,5.0,3,0,8,683.6153846153846
1994,10,375,7,15.0,12,5.6,3,1,6,683.6153846153846
1994,21,812,7,21.5,6,3.4,3,0,8,444.35
1994,21,812,7,21.5,6,3.4,3,1,8,444.35
1985,56,898,6,21.0,4,2.5,3,1,8,444.35
1994,21,812,7,18.5,8,5.7,3,0,6,493.72222222222223
1994,21,812,7,19.5,8,5.7,3,1,6,493.72222222222223
1994,21,858,7,25.0,4,2.2,2,0,8,386.39130434782606
1994,21,858,7,27.5,4,2.2,2,1,8,341.8076923076923
1994,21,858,7,22.0,6,3.1,2,0,8,444.35
1994,21,858,7,21.5,6,3.1,2,1,8,444.35
1994,21,2428,7,33.5,3,1.0,2,0,8,269.3030303030303
1994,21,2428,7,41.5,3,1.0,2,1,8,216.7560975609756
1994,22,1676,7,22.0,6,3.0,2,0,8,423.19047619047615
1994,82,2315,7,27.5,4,1.6,2,0,8,341.8076923076923
1985,28,938,7,22.5,4,1.6,2,0,6,403.95454545454544
1985,56,898,6,16.0,6,2.8,3,0,8,592.4666666666667
1994,82,2315,7,29.5,4,1.6,2,1,8,317.39285714285717
1994,82,2315,7,24.0,4,2.0,2,0,8,386.39130434782606
1994,82,2315,7,24.5,4,2.0,2,1,8,386.39130434782606
1994,82,108,7,19.0,6,3.0,3,0,6,493.72222222222223
1994,82,108,7,19.0,6,3.0,3,1,6,493.72222222222223
1994,28,938,7,26.5,4,1.5,2,0,8,341.8076923076923
1994,28,938,7,31.5,4,1.5,2,1,8,286.67741935483866
1994,28,938,7,26.5,4,1.8,2,0,8,341.8076923076923
1994,28,938,7,26.5,4,1.8,2,1,8,341.8076923076923
1994,28,2447,7,19.0,6,3.0,2,0,8,493.72222222222223
1985,56,898,6,17.5,6,2.8,3,1,8,522.7647058823529
1994,28,2447,7,18.5,6,3.0,2,0,8,493.72222222222223
1994,28,2447,7,19.5,6,3.0,2,1,8,467.73684210526324
1994,28,2447,7,20.0,6,3.0,2,1,8,467.73684210526324
1994,28,2447,7,19.0,6,3.0,1,1,6,493.72222222222223
1994,30,2461,7,26.5,4,1.5,2,0,8,341.8076923076923
1994,30,2461,7,31.5,4,1.5,2,1,8,286.67741935483866
1994,30,2461,7,26.5,4,1.8,2,0,8,341.8076923076923
1994,30,2461,7,26.5,4,1.8,2,1,8,341.8076923076923
1994,30,2510,7,24.5,4,1.8,2,0,8,386.39130434782606
1994,30,2510,7,25.0,4,1.8,2,1,8,370.29166666666674
1985,92,2675,6,17.5,4,2.2,2,0,8,522.7647058823529
1994,30,2510,7,18.5,4,2.0,1,0,6,493.72222222222223
1994,30,2510,7,19.5,4,2.0,2,0,6,467.73684210526324
1994,30,2510,7,22.0,4,2.0,2,0,8,423.19047619047615
1994,30,2510,7,20.5,4,2.0,1,1,6,444.35
1994,30,2510,7,22.5,4,2.0,2,1,8,403.95454545454544
1994,30,2510,7,22.5,4,2.0,2,1,6,423.19047619047615
1994,35,1323,7,13.5,8,3.4,3,1,6,683.6153846153846
1994,35,1323,7,13.5,8,3.4,3,0,6,683.6153846153846
1994,37,600,7,28.0,4,1.3,2,0,8,329.1481481481481
1994,37,600,7,35.0,4,1.3,2,1,8,261.38235294117646
1985,92,2675,6,18.5,4,2.2,2,0,8,493.72222222222223
1994,37,1861,7,21.5,6,3.8,3,0,8,444.35
1994,37,1861,7,22.5,6,3.8,3,1,8,423.19047619047615
1994,37,1861,7,19.0,8,5.0,3,0,8,493.72222222222223
1994,37,1861,7,19.0,8,5.0,3,1,8,493.72222222222223
1994,37,1998,7,24.0,4,2.0,2,0,8,386.39130434782606
1994,37,1998,7,26.5,4,2.0,2,1,8,341.8076923076923
1994,37,1998,7,21.0,6,2.5,2,0,6,444.35
1994,37,1998,7,21.0,6,2.5,2,1,6,444.35
1994,41,1828,7,33.0,3,1.0,2,0,8,269.3030303030303
1994,41,1828,7,41.0,3,1.0,2,1,8,222.175
1985,92,2675,6,21.5,4,2.2,2,1,8,444.35
1994,41,1831,7,47.5,3,1.0,2,1,8,189.0851063829787
1994,45,909,7,29.0,4,1.5,2,0,8,317.39285714285717
1994,45,909,7,38.0,4,1.5,2,1,8,233.86842105263162
1994,45,909,7,37.0,4,1.5,2,1,8,246.86111111111111
1994,45,909,7,32.5,4,1.5,2,1,8,277.71875
1994,45,909,7,26.5,4,1.6,2,0,8,341.8076923076923
1994,45,909,7,28.5,4,1.6,2,1,8,317.39285714285717
1994,45,918,7,44.5,4,1.5,2,1,8,206.67441860465115
1994,45,918,7,41.0,4,1.5,2,1,8,222.175
1994,45,1993,7,23.0,4,2.2,2,0,8,403.95454545454544
1985,92,2675,6,21.5,4,2.2,2,1,8,423.19047619047615
1994,45,1993,7,21.5,4,2.2,2,1,6,423.19047619047615
1994,45,1993,7,23.5,4,2.2,2,1,8,386.39130434782606
1994,45,1993,7,22.0,4,2.3,2,0,6,423.19047619047615
1994,45,1993,7,21.5,4,2.3,2,1,6,423.19047619047615
1994,47,1234,7,27.5,4,1.5,2,0,8,329.1481481481481
1994,47,1234,7,28.5,4,1.5,2,1,8,329.1481481481481
1994,47,2304,7,26.5,4,1.5,2,0,8,355.48
1994,47,2304,7,26.5,4,1.5,2,1,8,355.48
