year,make,model,vehicle_class,combMPG,cylinders,displacement,drive,tran_type,fuel_type,co2
1993,3,565,6,16.0,6,4.0,1,0,8,555.4375
1993,3,565,6,17.5,6,4.0,1,1,8,522.7647058823529
1993,4,695,6,17.5,6,4.3,1,0,6,555.4375
1993,4,695,6,17.5,6,4.3,1,1,8,555.4375
1993,4,1042,6,13.0,8,5.7,1,0,8,740.5833333333335
1993,4,1185,6,13.0,8,5.7,1,0,8,683.6153846153846
1985,4,318,6,18.5,8,6.2,3,0,1,565.5555555555555
1993,4,1185,6,13.5,8,5.7,1,1,8,683.6153846153846
1993,6,794,6,15.5,6,3.0,1,0,8,592.4666666666667
1985,4,897,6,21.0,4,2.5,3,0,8,444.35
1993,6,794,6,15.5,6,3.0,1,1,8,592.4666666666667
1985,4,897,6,21.5,4,2.5,3,1,8,423.19047619047615
1985,2,446,7,22.5,4,1.6,2,0,6,403.95454545454544
1985,4,897,6,22.5,4,2.5,3,1,8,403.95454545454544
1993,8,722,6,12.5,6,4.5,1,0,8,740.5833333333335
1993,8,130,6,17.0,4,2.4,1,0,8,522.7647058823529
1993,8,130,6,18.5,4,2.4,1,1,8,493.72222222222223
1993,8,130,6,13.5,6,3.0,1,0,8,683.6153846153846
1993,8,130,6,15.0,6,3.0,1,1,8,634.7857142857142
1993,1,436,6,19.0,8,5.7,3,0,8,522.7647058823529
1993,1,840,6,15.0,4,2.5,3,0,8,592.4666666666667
1985,4,897,6,19.0,6,2.8,3,0,8,493.72222222222223
1993,2,480,6,12.0,6,3.9,3,0,8,740.5833333333335
1993,2,480,6,12.0,6,3.9,3,1,8,740.5833333333335
1993,2,480,6,13.5,8,5.2,3,0,8,683.6153846153846
1993,2,478,6,12.5,8,5.9,3,0,8,740.5833333333335
1993,8,386,6,10.0,6,3.0,3,0,8,888.7
1993,8,386,6,10.5,6,3.0,3,1,8,807.9090909090909
1985,4,897,6,19.5,6,2.8,3,1,8,467.73684210526324
1994,1,463,1,19.0,8,5.7,3,1,6,493.72222222222223
1994,1,463,1,18.5,8,5.7,3,0,6,493.72222222222223
1994,1,463,1,19.5,8,5.7,3,1,6,493.72222222222223
1994,7,42,1,19.0,6,3.0,3,0,6,493.72222222222223
1994,7,42,1,19.0,6,3.0,3,0,6,493.72222222222223
1994,7,42,1,19.0,6,3.0,3,1,6,493.72222222222223
1994,7,42,1,19.0,6,3.0,3,1,6,493.72222222222223
1994,2,1131,1,16.0,10,8.0,3,1,6,592.4666666666667
1985,4,897,6,18.5,6,2.8,3,1,8,493.72222222222223
1994,5,923,1,18.5,6,3.2,3,0,6,493.72222222222223
1994,5,926,1,16.5,8,5.0,3,0,6,555.4375
1994,5,929,1,13.5,12,6.0,3,0,6,683.6153846153846
1994,8,771,1,21.5,4,2.0,3,1,6,444.35
1994,8,771,1,23.0,4,2.2,3,0,8,403.95454545454544
1994,8,771,1,22.5,4,2.2,3,1,8,403.95454545454544
1994,0,44,7,22.0,4,1.8,3,0,6,423.19047619047615
1994,0,44,7,24.0,4,1.8,3,1,6,403.95454545454544
1994,0,59,7,22.0,6,2.5,3,0,6,444.35
1994,0,59,7,21.5,6,2.5,3,1,6,444.35
1994,5,504,7,18.5,6,3.2,3,0,6,493.72222222222223
1994,8,824,7,26.0,4,1.5,2,0,8,355.48
1994,8,824,7,27.5,4,1.5,2,1,8,329.1481481481481
1994,8,1049,7,19.5,6,3.0,3,0,6,467.73684210526324
1994,8,1049,7,19.0,6,3.0,3,0,6,493.72222222222223
1994,8,1049,7,19.0,6,3.0,3,1,6,493.72222222222223
1994,8,1049,7,18.5,6,3.0,3,1,6,493.72222222222223
1994,0,46,7,23.5,4,1.8,3,0,6,403.95454545454544
1994,0,46,7,22.0,4,1.8,3,0,6,423.19047619047615
1994,0,46,7,23.0,4,1.8,3,1,6,403.95454545454544
1994,0,46,7,24.0,4,1.8,3,1,6,386.39130434782606
1994,0,62,7,22.0,6,2.5,3,0,6,444.35
1994,0,62,7,21.5,6,2.5,3,1,6,444.35
1994,0,210,7,14.0,12,5.0,3,0,8,683.6153846153846
1994,0,211,7,15.0,12,5.6,3,1,6,683.6153846153846
1994,1,391,7,21.5,6,3.4,3,0,8,444.35
1994,1,391,7,21.5,6,3.4,3,1,8,444.35
1994,1,391,7,18.5,8,5.7,3,0,6,493.72222222222223
1994,1,391,7,19.5,8,5.7,3,1,6,493.72222222222223
1994,1,413,7,25.0,4,2.2,2,0,8,386.39130434782606
1994,1,413,7,27.5,4,2.2,2,1,8,341.8076923076923
1994,1,413,7,22.0,6,3.1,2,0,8,444.35
1994,1,413,7,21.5,6,3.1,2,1,8,444.35
1994,1,1031,7,33.5,3,1.0,2,0,8,269.3030303030303
1994,1,1031,7,41.5,3,1.0,2,1,8,216.7560975609756
1994,7,971,7,27.5,4,1.6,2,0,8,341.8076923076923
1985,2,446,7,22.5,4,1.6,2,0,6,403.95454545454544
1994,7,971,7,29.5,4,1.6,2,1,8,317.39285714285717
1994,7,971,7,24.0,4,2.0,2,0,8,386.39130434782606
1994,7,971,7,24.5,4,2.0,2,1,8,386.39130434782606
1994,7,42,7,19.0,6,3.0,3,0,6,493.72222222222223
1994,7,42,7,19.0,6,3.0,3,1,6,493.72222222222223
1994,2,446,7,26.5,4,1.5,2,0,8,341.8076923076923
1994,2,446,7,31.5,4,1.5,2,1,8,286.67741935483866
1994,2,446,7,26.5,4,1.8,2,0,8,341.8076923076923
1994,2,446,7,26.5,4,1.8,2,1,8,341.8076923076923
1994,2,1039,7,19.0,6,3.0,2,0,8,493.72222222222223
1994,2,1039,7,18.5,6,3.0,2,0,8,493.72222222222223
1994,2,1039,7,19.5,6,3.0,2,1,8,467.73684210526324
1994,2,1039,7,20.0,6,3.0,2,1,8,467.73684210526324
1994,2,1039,7,19.0,6,3.0,1,1,6,493.72222222222223
1994,3,281,7,28.0,4,1.3,2,0,8,329.1481481481481
1994,3,281,7,35.0,4,1.3,2,1,8,261.38235294117646
1994,3,798,7,21.5,6,3.8,3,0,8,444.35
1994,3,798,7,22.5,6,3.8,3,1,8,423.19047619047615
1994,3,798,7,19.0,8,5.0,3,0,8,493.72222222222223
1994,3,798,7,19.0,8,5.0,3,1,8,493.72222222222223
1994,3,848,7,24.0,4,2.0,2,0,8,386.39130434782606
1994,3,848,7,26.5,4,2.0,2,1,8,341.8076923076923
1994,3,848,7,21.0,6,2.5,2,0,6,444.35
1994,3,848,7,21.0,6,2.5,2,1,6,444.35
1994,5,505,7,20.0,6,3.2,3,0,6,467.73684210526324
1994,6,789,7,26.5,4,1.5,2,0,8,341.8076923076923
1994,6,789,7,31.5,4,1.5,2,1,8,286.67741935483866
1994,6,789,7,26.5,4,1.8,2,0,8,341.8076923076923
1994,6,789,7,26.5,4,1.8,2,1,8,341.8076923076923
1994,6,539,7,24.5,4,1.8,2,0,8,386.39130434782606
1994,6,539,7,25.0,4,1.8,2,1,8,370.29166666666674
1994,6,539,7,18.5,4,2.0,1,0,6,493.72222222222223
1994,6,539,7,19.5,4,2.0,2,0,6,467.73684210526324
1994,6,539,7,22.0,4,2.0,2,0,8,423.19047619047615
1994,6,539,7,22.5,4,2.0,2,1,6,423.19047619047615
1994,6,539,7,22.5,4,2.0,2,1,8,403.95454545454544
1994,6,539,7,20.5,4,2.0,1,1,6,444.35
1994,6,26,7,19.0,6,3.0,2,0,8,493.72222222222223
1994,6,26,7,20.0,6,3.0,2,1,8,467.73684210526324
1994,6,26,7,19.0,6,3.0,1,1,6,493.72222222222223
1985,1,702,6,13.5,8,5.0,1,0,8,683.6153846153846
1985,2,446,7,24.5,4,1.6,2,1,6,370.29166666666674
1985,1,702,6,14.0,8,5.0,1,1,8,634.7857142857142
1985,1,702,6,17.5,8,6.2,1,0,1,598.8235294117648
1985,1,1046,6,13.0,8,5.7,1,0,8,740.5833333333335
1985,1,1046,6,11.5,8,5.7,1,1,8,807.9090909090909
1994,8,420,7,26.0,4,1.8,2,0,8,355.48
1994,8,420,7,27.0,4,1.8,2,1,8,341.8076923076923
1994,8,420,7,24.0,4,2.2,2,0,8,386.39130434782606
1994,8,420,7,24.0,4,2.2,2,1,8,386.39130434782606
1994,8,1068,7,24.5,4,1.5,2,0,8,370.29166666666674
1994,8,1068,7,30.0,4,1.5,2,1,8,306.44827586206895
1985,1,1046,6,17.5,8,6.2,1,0,1,636.25
1994,8,1068,7,27.5,4,1.5,2,1,8,329.1481481481481
1994,9,461,7,19.5,6,2.8,2,0,8,467.73684210526324
1994,9,461,7,19.0,6,2.8,2,1,8,467.73684210526324
1985,1,1051,6,19.5,4,2.5,1,0,8,467.73684210526324
1994,0,139,0,19.5,6,2.5,3,0,6,467.73684210526324
1985,1,1051,6,20.5,4,2.5,1,1,8,444.35
1994,0,139,0,21.5,6,2.5,3,1,6,444.35
1994,0,147,0,19.5,8,3.0,3,0,6,493.72222222222223
1994,0,147,0,18.5,8,3.0,3,1,6,522.7647058823529
1994,0,147,0,19.0,8,3.1,3,0,6,522.7647058823529
1994,0,147,0,18.0,8,3.1,3,1,6,522.7647058823529
1994,0,158,0,18.0,8,4.0,3,0,6,522.7647058823529
1994,1,309,0,25.0,4,2.2,2,0,8,370.29166666666674
1985,1,1051,6,21.5,4,2.5,1,1,8,423.19047619047615
1994,1,309,0,26.5,4,2.2,2,1,8,355.48
1994,1,309,0,22.5,4,2.3,2,1,6,423.19047619047615
1994,1,309,0,22.0,6,3.1,2,0,8,444.35
1994,1,309,0,22.5,6,3.1,2,0,8,423.19047619047615
1994,1,309,0,21.5,6,3.1,2,1,8,444.35
1994,1,462,0,25.0,4,2.2,2,0,8,370.29166666666674
1994,1,462,0,22.0,6,3.1,2,0,8,444.35
1994,1,462,0,22.5,6,3.1,2,0,8,423.19047619047615
1985,1,1051,6,18.5,6,2.8,1,0,8,493.72222222222223
1994,7,274,0,22.5,4,2.4,2,0,8,423.19047619047615
1994,7,274,0,24.5,4,2.4,2,1,8,370.29166666666674
1994,2,980,0,24.0,4,2.2,2,0,8,386.39130434782606
1994,2,980,0,26.5,4,2.2,2,1,8,355.48
1994,2,980,0,22.0,4,2.5,2,0,8,403.95454545454544
1994,2,980,0,24.0,4,2.5,2,1,8,386.39130434782606
1994,2,980,0,19.5,6,3.0,2,0,8,467.73684210526324
1994,2,980,0,19.0,6,3.0,2,1,8,493.72222222222223
1994,3,555,0,24.0,4,1.8,2,0,8,386.39130434782606
1985,1,1051,6,18.5,6,2.8,1,1,8,522.7647058823529
1994,3,555,0,26.0,4,1.8,2,1,8,355.48
1994,3,555,0,27.5,4,1.9,2,0,8,341.8076923076923
1994,3,555,0,30.0,4,1.9,2,1,8,306.44827586206895
1994,3,1066,0,22.0,4,2.3,2,0,8,423.19047619047615
1994,3,1066,0,25.5,4,2.3,2,1,8,370.29166666666674
1994,3,1066,0,20.0,6,3.0,2,0,8,467.73684210526324
1994,3,1066,0,22.0,6,3.0,2,1,8,423.19047619047615
1985,2,446,7,24.5,4,1.6,2,1,6,370.29166666666674
1985,1,1051,6,17.5,6,2.8,1,1,8,555.4375
1985,2,263,6,11.0,8,5.2,1,1,8,807.9090909090909
1985,2,263,6,11.0,8,5.9,1,0,8,807.9090909090909
1985,2,263,6,10.0,8,5.9,1,1,8,888.7
1994,5,321,0,22.5,4,2.2,3,0,6,403.95454545454544
1994,5,332,0,21.0,6,2.8,3,0,6,444.35
1994,5,506,0,20.0,6,3.2,3,0,6,467.73684210526324
1994,5,518,0,19.0,8,4.2,3,0,6,493.72222222222223
1994,5,523,0,16.0,8,5.0,3,0,6,555.4375
1994,5,906,0,15.5,8,5.0,3,0,6,634.7857142857142
1994,5,916,0,13.5,12,6.0,3,0,6,683.6153846153846
1994,6,485,0,19.0,6,3.0,2,0,6,493.72222222222223
1985,2,447,6,20.0,4,2.0,1,1,8,467.73684210526324
1994,6,485,0,19.0,6,3.0,2,0,6,493.72222222222223
1994,6,663,0,21.0,4,2.4,2,0,6,444.35
1994,6,663,0,22.5,4,2.4,2,0,8,403.95454545454544
1994,6,663,0,24.5,4,2.4,2,1,8,386.39130434782606
1994,6,663,0,23.0,4,2.4,2,1,6,403.95454545454544
1985,2,447,6,20.0,4,2.0,1,1,8,467.73684210526324
1985,3,314,6,25.0,4,2.3,1,1,1,407.2
1985,3,314,6,17.5,6,2.8,1,0,8,555.4375
1994,8,452,0,25.0,4,1.6,2,0,8,370.29166666666674
1994,8,452,0,27.0,4,1.6,2,1,8,341.8076923076923
1994,8,452,0,26.0,4,1.8,2,0,8,355.48
1994,8,452,0,27.0,4,1.8,2,1,8,341.8076923076923
1994,9,667,0,22.0,4,2.0,2,0,8,423.19047619047615
1994,9,667,0,25.0,4,2.0,2,1,8,370.29166666666674
1985,3,314,6,18.0,6,2.8,1,1,8,493.72222222222223
1994,9,691,0,21.5,4,2.0,2,0,8,423.19047619047615
1994,9,691,0,24.5,4,2.0,2,1,8,386.39130434782606
1994,9,692,0,19.5,6,2.8,2,1,8,467.73684210526324
1994,9,826,0,19.5,6,2.8,2,0,8,493.72222222222223
1994,9,826,0,19.5,6,2.8,2,1,8,493.72222222222223
1994,0,194,3,18.0,8,4.0,3,0,6,522.7647058823529
1994,0,196,3,18.0,8,4.0,3,0,6,522.7647058823529
1994,0,203,3,14.0,12,5.0,3,0,8,683.6153846153846
1985,3,313,6,13.0,6,4.9,1,0,8,683.6153846153846
1994,1,726,3,21.5,6,3.1,2,0,8,444.35
1994,1,726,3,19.5,6,3.4,2,0,8,493.72222222222223
1994,7,777,3,20.5,6,3.0,2,0,6,467.73684210526324
1994,7,777,3,20.0,6,3.0,2,0,6,467.73684210526324
1994,7,777,3,21.0,6,3.0,2,1,6,444.35
1994,2,1028,3,22.0,4,2.5,2,0,8,403.95454545454544
1985,2,449,7,19.5,4,2.6,3,0,6,467.73684210526324
1985,3,313,6,17.5,6,4.9,1,1,8,555.4375
1994,2,1028,3,21.5,4,2.5,2,0,8,423.19047619047615
1994,2,1028,3,24.0,4,2.5,2,1,8,386.39130434782606
1994,2,1028,3,21.0,6,3.0,2,0,8,423.19047619047615
1994,2,1028,3,19.5,6,3.0,2,0,8,467.73684210526324
1994,3,1062,3,21.5,6,3.0,2,0,8,444.35
1994,3,1062,3,22.5,6,3.0,2,0,8,423.19047619047615
1994,3,1063,3,20.0,6,3.0,2,1,6,467.73684210526324
1994,3,1063,3,20.0,6,3.2,2,0,6,467.73684210526324
1994,3,1062,3,21.5,6,3.8,2,0,8,444.35
1994,3,1072,3,19.0,6,3.8,3,0,6,493.72222222222223
1985,3,313,6,16.0,6,4.9,1,1,8,555.4375
1994,3,1072,3,20.5,6,3.8,3,0,8,467.73684210526324
1994,3,1072,3,20.0,6,3.8,3,1,6,467.73684210526324
1994,3,1072,3,19.5,8,4.6,3,0,8,493.72222222222223
1985,3,313,6,14.0,8,5.0,1,0,8,683.6153846153846
1985,3,313,6,12.0,8,5.0,1,1,8,740.5833333333335
1985,3,313,6,11.0,8,5.8,1,0,8,807.9090909090909
1985,4,704,6,13.5,8,5.0,1,0,8,683.6153846153846
1994,8,392,3,22.0,4,2.2,2,0,8,423.19047619047615
1994,8,392,3,23.5,4,2.2,2,1,8,386.39130434782606
1994,8,392,3,19.5,6,3.0,2,0,8,467.73684210526324
1985,4,704,6,14.0,8,5.0,1,1,8,634.7857142857142
1994,1,405,5,20.0,8,4.3,3,0,8,467.73684210526324
1994,1,405,5,19.0,8,5.7,3,0,6,493.72222222222223
1985,4,704,6,17.5,8,6.2,1,0,1,598.8235294117648
1994,2,685,5,22.0,6,3.3,2,0,8,423.19047619047615
1994,2,685,5,20.0,6,3.5,2,0,8,467.73684210526324
1994,3,469,5,18.0,8,4.6,3,0,8,522.7647058823529
1994,3,714,5,19.5,8,4.6,3,0,8,493.72222222222223
1985,4,705,6,13.0,8,5.7,1,0,8,740.5833333333335
1994,5,899,5,18.5,6,3.2,3,0,6,493.72222222222223
1994,5,901,5,22.5,6,3.5,3,0,1,484.7619047619048
1994,5,902,5,16.0,8,4.2,3,0,6,592.4666666666667
1994,5,907,5,14.5,8,5.0,3,0,6,634.7857142857142
1994,5,917,5,13.0,12,6.0,3,0,6,683.6153846153846
1985,4,705,6,11.5,8,5.7,1,1,8,807.9090909090909
1994,0,141,13,19.5,6,2.5,3,0,6,467.73684210526324
1985,2,449,7,19.5,4,2.6,3,0,6,467.73684210526324
1985,4,705,6,17.5,8,6.2,1,0,1,636.25
1994,0,148,13,19.5,8,3.0,3,0,6,493.72222222222223
1994,0,148,13,19.0,8,3.1,3,0,6,522.7647058823529
1994,1,417,13,25.0,4,2.2,2,0,8,370.29166666666674
1994,1,417,13,22.0,6,3.1,2,0,8,444.35
1994,3,557,13,27.5,4,1.9,2,0,8,341.8076923076923
1994,3,557,13,30.0,4,1.9,2,1,8,306.44827586206895
1985,4,1054,6,19.5,4,2.5,1,0,8,467.73684210526324
1985,4,1054,6,20.5,4,2.5,1,1,8,444.35
1994,8,457,13,26.0,4,1.8,2,0,8,355.48
1994,8,457,13,27.0,4,1.8,2,1,8,341.8076923076923
1985,4,1054,6,21.5,4,2.5,1,1,8,423.19047619047615
1994,3,1064,12,22.5,6,3.0,2,0,8,423.19047619047615
1994,3,1064,12,21.5,6,3.8,2,0,8,444.35
1994,5,507,12,19.0,6,3.2,3,0,6,493.72222222222223
1985,4,1054,6,18.5,6,2.8,1,0,8,493.72222222222223
1994,6,569,12,21.0,4,2.4,2,0,8,444.35
1994,6,569,12,19.0,4,2.4,1,0,8,493.72222222222223
1994,6,569,12,22.0,4,2.4,2,1,8,403.95454545454544
1994,6,569,12,20.0,4,2.4,1,1,8,444.35
1994,6,570,12,24.0,4,1.8,2,0,8,386.39130434782606
1994,6,570,12,24.0,4,1.8,2,1,8,386.39130434782606
1994,6,570,12,21.0,4,2.4,2,0,8,444.35
1994,6,570,12,22.0,4,2.4,2,1,8,403.95454545454544
1994,6,487,12,19.5,6,3.0,2,0,6,467.73684210526324
1985,4,1054,6,18.5,6,2.8,1,1,8,522.7647058823529
1994,8,396,12,22.0,4,2.2,2,0,8,423.19047619047615
1994,8,396,12,19.0,6,3.0,2,0,8,493.72222222222223
1994,9,829,12,19.5,6,2.8,2,0,8,493.72222222222223
1994,9,829,12,19.5,6,2.8,2,1,8,493.72222222222223
1985,4,1054,6,17.5,6,2.8,1,1,8,555.4375
1994,1,406,12,19.0,8,4.3,3,0,8,493.72222222222223
1994,1,406,12,19.0,8,5.7,3,0,6,493.72222222222223
1994,1,891,2,20.0,4,2.2,3,0,8,467.73684210526324
1994,1,891,2,23.0,4,2.2,3,1,8,403.95454545454544
1994,1,891,2,18.5,6,4.3,3,0,6,493.72222222222223
1994,1,891,2,19.0,6,4.3,3,0,8,493.72222222222223
1994,1,891,2,19.0,6,4.3,3,1,8,493.72222222222223
1994,1,891,2,19.5,6,4.3,3,1,6,467.73684210526324
1994,7,1095,2,21.0,4,2.4,3,0,6,444.35
1994,7,1095,2,22.0,4,2.4,3,1,6,403.95454545454544
1994,7,1095,2,19.0,6,3.0,3,0,8,493.72222222222223
1994,7,1095,2,19.5,6,3.0,3,1,8,467.73684210526324
1994,4,1021,2,20.0,4,2.2,3,0,8,467.73684210526324
1994,4,1021,2,22.5,4,2.2,3,1,8,403.95454545454544
1994,4,1021,2,18.5,6,4.3,3,0,6,493.72222222222223
1994,4,1021,2,19.0,6,4.3,3,0,8,493.72222222222223
1994,4,1021,2,19.5,6,4.3,3,1,6,467.73684210526324
1994,4,1021,2,19.0,6,4.3,3,1,8,493.72222222222223
1994,6,1095,2,19.0,4,2.3,2,0,8,493.72222222222223
1994,6,1095,2,20.5,4,2.3,2,1,8,444.35
1994,1,319,10,17.5,6,4.3,3,0,8,522.7647058823529
1994,1,319,10,18.5,6,4.3,3,1,8,493.72222222222223
1994,1,319,10,17.0,6,4.3,3,1,8,555.4375
1994,1,319,10,17.5,6,4.3,3,1,8,522.7647058823529
1994,1,319,10,15.0,8,5.0,3,0,8,592.4666666666667
1994,1,319,10,15.5,8,5.0,3,1,8,592.4666666666667
1994,1,319,10,14.5,8,5.7,3,0,8,634.7857142857142
1994,1,319,10,15.0,8,5.7,3,1,8,634.7857142857142
1994,1,319,10,14.5,8,5.7,3,1,8,634.7857142857142
1985,2,449,7,19.0,4,2.6,3,1,6,493.72222222222223
1994,1,319,10,17.5,8,6.5,3,0,1,598.8235294117648
1994,1,319,10,18.0,8,6.5,3,0,1,598.8235294117648
1994,1,319,10,19.5,8,6.5,3,1,1,535.7894736842105
1994,1,838,10,17.5,6,4.3,3,0,8,555.4375
1994,1,838,10,17.5,6,4.3,3,1,8,522.7647058823529
1994,1,838,10,17.5,6,4.3,3,1,8,522.7647058823529
1994,1,838,10,15.0,8,5.0,3,0,8,634.7857142857142
1994,1,838,10,14.5,8,5.0,3,1,8,634.7857142857142
1994,1,838,10,14.0,8,5.7,3,0,8,683.6153846153846
1994,1,838,10,14.0,8,5.7,3,1,8,683.6153846153846
1994,1,838,10,13.5,8,5.7,3,1,8,683.6153846153846
1994,1,838,10,17.5,8,6.5,3,0,1,598.8235294117648
1994,1,838,10,17.0,8,6.5,3,0,1,636.25
1994,1,838,10,19.5,8,6.5,3,1,1,535.7894736842105
1994,2,479,10,22.5,4,2.5,3,1,8,403.95454545454544
1994,2,479,10,17.0,6,3.9,3,0,8,555.4375
1994,2,479,10,17.5,6,3.9,3,1,8,522.7647058823529
1994,2,479,10,15.0,8,5.2,3,0,8,634.7857142857142
1994,2,479,10,16.0,8,5.2,3,1,8,592.4666666666667
1994,2,878,10,15.5,6,3.9,3,0,8,592.4666666666667
1994,2,878,10,17.0,6,3.9,3,1,8,522.7647058823529
1994,2,878,10,14.0,8,5.2,3,0,8,683.6153846153846
1994,2,878,10,14.5,8,5.2,3,1,8,634.7857142857142
1994,2,878,10,13.0,8,5.9,3,0,8,740.5833333333335
1994,2,879,10,13.5,8,5.2,3,0,8,683.6153846153846
1994,2,879,10,13.0,8,5.2,3,1,8,683.6153846153846
1994,2,879,10,13.0,8,5.9,3,0,8,740.5833333333335
1994,2,879,10,13.0,8,5.9,3,1,8,683.6153846153846
1994,3,585,10,16.0,6,4.9,3,0,8,592.4666666666667
1994,3,585,10,16.0,6,4.9,3,1,8,592.4666666666667
1994,3,585,10,16.0,8,5.0,3,0,8,592.4666666666667
1994,3,585,10,15.5,8,5.0,3,1,8,592.4666666666667
1994,3,585,10,14.0,8,5.8,3,0,8,683.6153846153846
1994,3,603,10,15.0,6,4.9,3,0,8,634.7857142857142
1994,3,603,10,15.0,6,4.9,3,1,8,634.7857142857142
1994,3,603,10,14.5,8,5.0,3,0,8,634.7857142857142
1994,3,603,10,14.0,8,5.0,3,1,8,634.7857142857142
1994,3,603,10,13.5,8,5.8,3,0,8,683.6153846153846
1994,3,725,10,13.0,8,5.8,3,0,8,740.5833333333335
1994,3,885,10,20.0,4,2.3,3,0,8,444.35
1994,3,885,10,21.5,4,2.3,3,1,8,423.19047619047615
1994,3,885,10,19.0,6,3.0,3,0,8,493.72222222222223
1994,3,885,10,20.0,6,3.0,3,1,8,467.73684210526324
1994,3,885,10,17.5,6,4.0,3,0,8,555.4375
1994,3,885,10,19.0,6,4.0,3,1,8,493.72222222222223
1994,4,984,10,17.5,6,4.3,3,0,8,522.7647058823529
1994,4,984,10,18.5,6,4.3,3,1,8,493.72222222222223
1994,4,984,10,17.0,6,4.3,3,1,8,555.4375
1994,4,984,10,17.5,6,4.3,3,1,8,522.7647058823529
1994,4,984,10,15.0,8,5.0,3,0,8,592.4666666666667
1994,4,984,10,15.5,8,5.0,3,1,8,592.4666666666667
1994,4,984,10,14.5,8,5.7,3,0,8,634.7857142857142
1994,4,984,10,15.0,8,5.7,3,1,8,634.7857142857142
1994,4,984,10,14.5,8,5.7,3,1,8,634.7857142857142
1994,4,984,10,18.0,8,6.5,3,0,1,598.8235294117648
1994,4,984,10,17.5,8,6.5,3,0,1,598.8235294117648
1994,4,984,10,19.5,8,6.5,3,1,1,535.7894736842105
1994,4,985,10,17.5,8,6.5,3,0,1,636.25
1994,4,985,10,19.5,8,6.5,3,1,1,535.7894736842105
1994,4,985,10,17.5,6,4.3,3,0,8,555.4375
1994,4,985,10,17.5,6,4.3,3,1,8,522.7647058823529
1994,4,985,10,17.5,6,4.3,3,1,8,522.7647058823529
1994,4,985,10,15.0,8,5.0,3,0,8,592.4666666666667
1994,4,985,10,14.0,8,5.7,3,0,8,634.7857142857142
1994,4,985,10,14.0,8,5.7,3,1,8,683.6153846153846
1994,4,985,10,13.5,8,5.7,3,1,8,683.6153846153846
1994,4,985,10,17.0,8,6.5,3,0,1,636.25
1994,8,1052,10,20.5,4,2.7,3,1,8,444.35
1994,8,1052,10,16.5,6,3.0,3,0,8,555.4375
1994,8,1052,10,17.5,6,3.0,3,1,8,555.4375
1994,8,1095,10,21.0,4,2.4,3,0,8,423.19047619047615
1994,8,1095,10,22.0,4,2.4,3,1,8,403.95454545454544
1994,8,1095,10,18.0,6,3.0,3,0,8,493.72222222222223
1994,8,1095,10,17.5,6,3.0,3,1,8,555.4375
1994,1,706,10,16.0,6,4.3,1,0,8,555.4375
1994,1,706,10,15.5,6,4.3,1,1,8,592.4666666666667
1994,1,706,10,16.5,6,4.3,1,1,8,555.4375
1994,1,706,10,14.5,8,5.0,1,0,8,634.7857142857142
1994,1,706,10,14.0,8,5.0,1,1,8,683.6153846153846
1994,1,706,10,13.5,8,5.7,1,0,8,683.6153846153846
1994,1,706,10,13.5,8,5.7,1,1,8,683.6153846153846
1994,1,706,10,12.5,8,5.7,1,1,8,740.5833333333335
1994,1,706,10,16.5,8,6.5,1,0,1,636.25
1994,1,706,10,15.5,8,6.5,1,0,1,678.6666666666666
1994,1,706,10,17.5,8,6.5,1,1,1,598.8235294117648
1994,1,838,10,15.5,6,4.3,1,0,8,592.4666666666667
1994,1,838,10,15.0,6,4.3,1,1,8,634.7857142857142
1994,1,838,10,15.5,6,4.3,1,1,8,592.4666666666667
1994,1,838,10,14.0,8,5.0,1,0,8,634.7857142857142
1994,1,838,10,13.5,8,5.0,1,1,8,683.6153846153846
1994,1,838,10,13.0,8,5.7,1,0,8,683.6153846153846
1994,1,838,10,13.0,8,5.7,1,1,8,683.6153846153846
1994,1,838,10,12.5,8,5.7,1,1,8,740.5833333333335
1994,1,838,10,16.5,8,6.5,1,0,1,636.25
1985,2,449,7,19.5,4,2.6,3,1,6,467.73684210526324
1994,1,838,10,15.5,8,6.5,1,0,1,678.6666666666666
1994,1,838,10,17.5,8,6.5,1,1,1,598.8235294117648
1994,1,891,10,18.0,6,4.3,1,0,8,522.7647058823529
1994,1,891,10,17.5,6,4.3,1,0,6,522.7647058823529
1994,1,891,10,17.5,6,4.3,1,1,6,522.7647058823529
1994,1,891,10,17.5,6,4.3,1,1,8,555.4375
1994,7,1095,10,18.0,4,2.4,1,1,8,493.72222222222223
1994,7,1095,10,16.0,6,3.0,1,0,8,555.4375
1994,7,1095,10,16.0,6,3.0,1,1,8,592.4666666666667
1994,2,479,10,16.0,6,3.9,1,0,8,592.4666666666667
1994,2,479,10,16.0,6,3.9,1,1,8,555.4375
1994,2,479,10,14.0,8,5.2,1,0,8,683.6153846153846
1994,2,479,10,15.0,8,5.2,1,1,8,634.7857142857142
1994,2,878,10,13.0,8,5.2,1,0,8,740.5833333333335
1994,2,878,10,14.0,8,5.2,1,1,8,683.6153846153846
1994,2,878,10,13.0,8,5.9,1,0,8,740.5833333333335
1994,2,879,10,13.0,8,5.2,1,0,8,740.5833333333335
1994,2,879,10,12.5,8,5.2,1,1,8,740.5833333333335
1994,2,879,10,12.0,8,5.9,1,0,8,740.5833333333335
1994,2,879,10,13.0,8,5.9,1,1,8,683.6153846153846
1994,3,585,10,15.5,6,4.9,1,0,8,592.4666666666667
